IBGE;NU_IDENTIFICADOR;ident_nome;ident_tplog;ident_log;ident_numero;ident_comp;ident_bairro;ident_cep;ident_municipio;ident_uf;ident_email;ident_tel;ident_ramal;ident_fax;ident_dt_imp;q25
330140;3301403401640;CENTRO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS DA USINA;43;Leolinda;20;;Usina;28740000;CONCEICAO DE MACABU;RJ;crasusina@hotmail.com;(22) 27793094;;;02/01/2012;As descritas e marcadas acima
330140;3301403404043;CENTRO DE CONVIVÊNCIA DO IDOSO EDEMIR FIDÉLIS RIBEIRO;32;Plácida Freire;32;;Centro;28740000;CONCEICAO DE MACABU;RJ;crascentraldemacabu@gmail.com;(22) 27792966;;;02/05/2010;As atividades listadas e marcadas acima. além de alongamento e atendimento com geriatra
330140;3301403409832;CENTRO DE CONVIVÊNCIA DA VILA SÃO JOSÉ;32;São João;7;;Vila São José;28740000;CONCEICAO DE MACABU;RJ;smpds@conceicaodemacabu.rj.gov.br;(22) 27791759;;;27/04/2016;Alongamento 
330160;3301603404044;CENTRO DE CONVIVÊNCIA DO IDOSO - INTEGRANDO VIDAS - ALVARO DE FREITAS SANTOS;32;Antonio Joaquim da Cunha;sn;;centro;28650000;DUAS BARRAS;RJ;assistenciasocial@duasbarras.rj.gov.br;(22) 25341741;;;19/03/2002;Atividades físicas, artesanatos, dança sênior, dança de salão, coral, hidroginástica, palestras, comemoração dos aniversariantes, carnaval, festa junina, dia do idoso, passeios etc.
330160;3301603404045;CENTRO DE CONVIVÊNCIA ALEGRIA DE VIVER;32;Arlindo de Aguiar;s/n;;2 distrito - monnerat;28655000;DUAS BARRAS;RJ;assistenciasocial@duasbarras.rj.gov.br;(22) 25345070;;;19/03/2002;Atividades físicas, dança sênior, dança de salão, comemoração dos aniversariantes do mês, coral, palestras, hidroginástica, artesanato, comemoração do carnaval, festa junina, dia do idoso etc.
330160;3301603408094;CENTRO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS DE MONNERAT;27;viúva monnerat;0;;CENTRO;28655000;DUAS BARRAS;RJ;assistenciasocial@duasbarras.rj.gov.br;(22) 25345070;;;01/01/2015;Atividades desenvolvidas de forma lúdica, acompanhada por orientadores sociais com apoio da equipe técnica do CRAS.
330160;3301603408995;CENTRO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS  DUAS BARRAS;44;Ginásio de Esportes Maestro Sebastião José dos Santos;0;;CENTRO;28650000;DUAS BARRAS;RJ;assistenciasocial@duasbarras.rj.gov.br;(22) 25341741;;;04/01/2015;Atividades desenvolvidas de forma lúdica, acompanhadas por 2 orientadores sociais com apoio da equipe técnica do CRAS.
330170;3301703400555;CENTRO DE CONVIVÊNCIA Centro Integrado de Reabilitação Sarapui;3;Republica do Paraguai;44;;Sarapui;25050100;DUQUE DE CAXIAS;RJ;jaqueline.cires@hotmail.com;(21) 26741329;;;15/03/1997;Palestras, rodas de conversas, oficinas. Passeios culturais, grupo de apoio as famílias com temáticas diversas, festa na instituição
330170;3301703404046;CENTRO DE CONVIVÊNCIA FUNDAÇÃO BENEFICENTE EVANGÉLICA JESUS DE NAZARÉ;32;3;644;cs 1 e 2;Nova Campinas;25268060;DUQUE DE CAXIAS;RJ;fbej@msn.com.br;(21) 36661076;;;15/10/1999;Trabalho com usuários, na execução do Projeto PEdagógico e oficinas sócio educativas e recreativas, trabalho com famílias, através de reuniões, grupos e oficinas temáticas na perspectiva de educação e cidadania e plantão social.
330170;3301703404047;CENTRO DE CONVIVÊNCIA INSTITUTO AFRO CULTURAL OJUOBÁ AXE;32;Coronel Alberto de Melo;391;;centenario;25030150;DUQUE DE CAXIAS;RJ;projetosojuoba@gmail.com;(21) 973064809;;;24/02/1985;Percurssão, música, capoeiria, judó, balé afro, dança, reforço escolar, futebol,outros.
330170;3301703404100;CENTRO DE CONVIVÊNCIA Lar fabiano de Cristo casa de Mãe Marocas;32;Pedro Toledo;792;lote 76;Campos Eliseos;25225210;DUQUE DE CAXIAS;RJ;fernanda.pereira@lfc.org.br;(21) 26769055;;;07/04/1968;Grupos sociais cursos profissionalizantes, oficinas recreativas para crianças e para idosos, atividades esportivas e atividades culturais, passeios
330170;3301703404101;CENTRO DE CONVIVÊNCIA DO IDOSO;32;Pedro Manoel Correa;0;Fundos;Centenário;25020210;DUQUE DE CAXIAS;RJ;ccipmdc@hotmail.com;(21) 993841029;0;;08/01/1997;Palestras socioeducativas: Saúde, conhecimento dos direitos, dinâmicas, atividades física e roda de conversa. 
330170;3301703404102;CENTRO DE CONVIVÊNCIA CENTRO COMUNITÁRIO NOSSA SENHORA DA GRAÇAS;32;Professora Mota Sobrinho;28;;Vila Ideal;25010470;DUQUE DE CAXIAS;RJ;ccsgracas.aspas@gmail.com;(21) 27721541;;;29/05/1985;Oficinas, atividades recreativas, exibição de filmes
330170;3301703404103;CENTRO DE CONVIVÊNCIA FRATERNIDADE ECLÉTICA ESPIRITUALISTA;32;São João Batista;151;;Centro Duque de Caxias;25010125;DUQUE DE CAXIAS;RJ;feeu.regcaxias@hotmail.com;(21) 27712732;;;10/08/2005;Oficinas de artesanato. Palestras sobre saúde e higiene, meio ambiente, cidadania.
330170;3301703408332;CENTRO DE CONVIVÊNCIA - CENTRO DE INTEGRAÇÃO EMPRESA ESCOLA;32;Elias Francisco Paris;343;3º andar;25 de Agosto;25075110;DUQUE DE CAXIAS;RJ;assistenciasocial@cieerj.org.br;(21) 25051319;;;15/06/1999;Ficha de identificação do primeiro atendimento, identificação socioeconomica das famílias, oficinas coletivas de fortalecimento de vínculos familiares. Encontros socioeducativos sobre planejamento familiar, atendimento socioassistencial e encaminhamento para rede referencial, encontro de grupo de convivência Jovem Alerta - contribuir com o desenvolvimento humano e aprimoramento pessoal de adolescente e jovens do Ensino fundamental e médio atendido especialmente nas instituições, comunidade e equipamento de Proteção Básica e Especial(CRAS/CREAS). Programa desenvolvendo pessoas - estimular e qualificar para a gestão da carreira profissional adolescente e jovens de 14 à 22 anos. Grupos de convivência aprendiz - encontro socioeducativo sobre identidade, familiar.
330170;3301703409812;CENTRO DE CONVIVÊNCIA  GESC- LAR DE NARCISA;3;Primavera;0;LT 36 QD 26;Jardim Primavera;25215255;DUQUE DE CAXIAS;RJ;lardenarcisa@yahoo.com.br;(21) 27763155;;;06/07/1967;Reuniões, palestras, atividades socioeducativas e culturais
330170;3301703409814;CENTRO DE CONVIVÊNCIA CEFA - Casa Espirita Francisco de Assis;3;Rio Doce;43;;Sarapui;25500000;DUQUE DE CAXIAS;RJ;alesilduarte01@bol.com.br;(21) 37746885;;;23/08/1980;Capoeira, complementação escolar, brinquedoteca e oficina pensando arte.
330170;3301703409883;CENTRO DE CONVIVÊNCIA  CENTRO EDUCACIONAL INTEGRADO;32;Souza Renha;9;;Parque Santa Marta;25085210;DUQUE DE CAXIAS;RJ;ceinet@ig.com.br;(21) 27712100;;27712053;03/11/1975;Preparação de mão de obra através de cursos profissionalizantes, palestras nas áreas de saúde, educação, previdência social, empreendedorismo, prevenção de acidentes e mercado de trabalho.
330170;3301703409897;CENTRO DE CONVIVÊNCIA  CENTRO COMUNITÁRIO AURIMAR PONTES;32;Marechal Floriano;954;;25 de Agosto;25075025;DUQUE DE CAXIAS;RJ;centrocomunitarioaurimarpontes@ig.com.br;(21) 27717008;;;10/01/2012;Palestra socioeducativas, visitas domiciliares, entrevista social, relatórios, pareceres, encaminhamentos diversos e grupos de convivência de fortalecimento de vinculos
330170;3301703409921;CENTRO DE CONVIVÊNCIA - CASA DE FRATERNIDADE  FRANCISCO DE ASSIS;32;Paulo Torres Quintanilha;170;;Jardim Primavera;25214460;DUQUE DE CAXIAS;RJ;vilma.g.2008@hotmail.com;(21) 27730001;;;15/07/1994;São realizadas atividades de complementação escolar, oficinas de informatica , português, matematica, dança, artes e musica e atendimento psicológico e social. 
330170;3301703410164;CENTRO DE CONVIVÊNCIA  ASSOCIAÇÃO BENEFICENTE ANTONIO SOARES;12;da Covanca;668;;Parque Lafaeite;25025500;DUQUE DE CAXIAS;RJ;abas.1@hotmail.com;(21) 26713553;;26713553;25/08/1987;Atendimento socioassistencial, visita domiciliar
330170;3301703412976;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO MISSÃO RESPLANDECER;32;Antonio Davi;354;;Vila Amélia;25025090;DUQUE DE CAXIAS;RJ;amiresmissao@gmail.com;(21) 38428323;;;27/08/1999;Rodas de conversa, trabalhos manuais
330185;3301853404104;CENTRO DE CONVIVÊNCIA DO IDOSO;32;Eduardo Garcia;10;;Centro;25946220;GUAPIMIRIM;RJ;centrodeconvivencia@guapimirim.rj.gov.br;(21) 26328698;;;30/03/2013;Encontros com atividades físicas, atividades de trabalhos manuais, dentre outros
330187;3301873408905;CENTRO DE CONVIVÊNCIA DO IDOSO;32;EDSON DA COSTA DUARTE;0;;IGUABA PEQUENA;28960000;IGUABA GRANDE;RJ;setasdeiguaba@bol.com.br;(22) 26242040;;26241406;02/01/2015;Oficinas de canto, coral, violão e teclado. Alongamento, biodança, dança de salão, corte e costura, cine pipoca. Roda de Conversa Psicossoacial e palestras temáticas. 
330200;3302003404105;Centro de Convivência da Terceira Idade;32;Helandes Gonçalves;5;0;Centro;23815600;ITAGUAI;RJ;ccti.smas@itaguai.rj.gov.br;(21) 26883978;;;01/03/2000;No Centro de Convivência da 3ª Idade são realizadas atividades de dança e lúdica como jogos (sinuca, baralho), além de ações intersetoriais com a saúde e a cultura (apalestras e oficinas)
330225;3302253404160;Centro de Convivencia de Idosos;32;Cel Jose Mendes Bernardes;441;;Vila Paraiso;27580000;ITATIAIA;RJ;smasdhh.pmi@gmail.com;(24) 33523434;;;31/08/2007;Oficina da Memoria, Ginastica, Bordado, Hidroginastica.
330240;3302403408982;CENTRO DE CONVIVÊNCIA ;32;VISCONDE DE QUISSAMA;242;Loja 1 e 2;CENTRO;27910020;MACAE;RJ;macae@cieerj.org.br;(22) 27791842;;27591247;09/04/2008;Atividades com jovens e resposáveis, encontros com profissionais da rede, orientação sobre apresentação pessoal e postura profissional
330260;3302603404162;CENTRO DE CONVIVÊNCIA TERCEIRA IDADE MURIQUI;32;PERNAMBUCO;151;CASA;MURIQUI;23860000;MANGARATIBA;RJ;acaosocial@mangaratiba.rj.gov.br;(21) 27896014;;;15/03/1997;Utilizamos um conjunto de ações e estratégias para o desenvolvimento de cada faixa etária, como grupos, oficinas e atividades culturais que contribuem para a reflexão e empoderamento social e comunitário dos indivíduos. 
330260;3302603411698;CENTRO DE CONVIVÊNCIA 3ª Idade Praia do Saco;12;zenith Eloy da S. Passos;186;Qd. 5 Lt. 02;praia do saco;23860000;MANGARATIBA;RJ;acaosocial@mangaratiba.rj.gov.br;(21) 37890971;;;02/01/2017;Utilizamos um conjunto de ações e estratégias para o desenvolvimento de cada faixa etária como grupos, oficinas e atividades culturais que contribuem para reflexão e empoderamento social e comunitário dos indivíduos.
330280;3302803404165;Centro de Convivência do Idoso Vó Maria;32;Professor Paulo Sérgio Nader;s/n;;Centro;26700000;MENDES;RJ;ccivomaria@hotmail.com;(24) 24654371;;;27/09/2004;Oficina de Memória, Oficina de terapia postural, Canto Coral, Oficina de Pintura, Oficinas de Convivência, Reuniões mensais de planejamento, Apresentações de música em eventos culturais, Passeios
330300;3303003401523;CENTRO DE CONVIVÊNCIA DA PESSOA - SRº MÁRIO JURUNA;24;Parque de Exposição Jamil Cardoso;1;;Centro;28460000;MIRACEMA;RJ;assistenciasocialmiracema@gmail.com;(22) 38520539;;;21/02/2002;Dança, aula de canto, fisioterapia, oficina de artesanato, orientação social, colorterapia, oficina de xadrez, palestras, dentre outros.
330310;3303103408509;CENTRO DE CONVIVÊNCIA ;32;MONS. MIGUEL DOS REIS MELLO;65;;LIBERDADE;28380000;NATIVIDADE;RJ;cras1natividade@hotmail.com;(22) 998521968;;38412212;26/06/1986;São realizadas oficinas, atividades lúdicas e recreativas, Atividades esportivas e culturais, Grupos com temas transversais, Oficinas sobre direitos e programas sociais.
330330;3303303401344;CENTRO DE CONVIVÊNCIA OFICINA DO PARQUE;32;Demétrio de Freitas;150;;Maceió;24310100;NITEROI;RJ;contatooficinadoparque@gmail.com;(21) 26166358;;;07/01/2003;Dança infantil, zumba, GAP, circuito, yoga, cultura acupuntura, yoga infantil, judô, psicologia
330330;3303303404167;CENTRO DE CONVIVÊNCIA INSTITUTO ESPÍRITA BEZERRA DE MENEZES;32;Desembargador Lima Castro;235;;Fonseca;24120350;NITEROI;RJ;sapseidm@yahoo.com.br;(21) 26275130;;;30/10/1934;"Inclusão produtiva
Reforço escolar
Inclusão digital"
330330;3303303404168;CENTRO DE CONVIVÊNCIA Centro Juvenil de Orientação e Pesquisa;32;Jornalista Irineu Marinho;449;;Icaraí;24355090;NITEROI;RJ;centrojuvenildeop@ig.com.br;(21) 27102108;;;02/07/1955;Reuniões com grupos de familias dos usuários, palestras, atividades recreativas, discussão de casos com outros profissionais da rede
330330;3303303404169;CENTRO DE CONVIVÊNCIA INTERGERACIONAL HELENA TIBAU;32;Professor Otacílio;145;;Santa Rosa;24240670;NITEROI;RJ;helenatibau@gmail.com;(21) 26118683;;;18/04/2004;As principais atividades são realizadas em grupo proporcionando um atendimento integrado aos usuários. São atividades voltadas para o envelhecimento ativo, memória, cultura e ates promoção da autonomia do idoso e o desenvolvimento de novas capacidades.
330330;3303303404170;CENTRO DE CONVIVÊNCIA GRUPO ESPÍRITA PAZ, AMOR E RENOVAÇÃO;32;Rua das Garças;3;Quadra 166 - Cafubá;Piratininga;24350610;NITEROI;RJ;direcao@geparpromocaointegral.org.br;(21) 26195792;;37415792;03/10/1991;Duas vezes por semana(2ª e 4ª) são realizadas palestras, seminários com as famílias atendidas.
330330;3303303404171;CENTRO DE CONVIVÊNCIA CENTRO JUVENIL ORATÓRIO MAMÃE MARGARIDA;32;Santa Rosa;207;Parte;Santa Rosa;24240225;NITEROI;RJ;elaine.rosalem@salesiano.br;(21) 26100854;;;25/08/1988;São realizadas ações socioeducativas em forma de oficinas, palestras, recreação entre outras de caráter esportivo, cultural e religioso com foco na questão de gênero, inclusão racial, defesa de direitos e saúde física e mental, assim como ações de fortalecimentos de vínculos familiares
330330;3303303404214;CENTRO DE CONVIVÊNCIA FUNDAÇÃO EVANGÉLICA DE ASSISTÊNCIA SOCIAL EL-SHADAI-FENASE;32;Tenente Aviador Carneiro Filho;205;;Piratininga;24350080;NITEROI;RJ;fenase@fenase.org.br;(21) 26192588;;;03/08/1998;Oficinas de atividades socioeducativas e recreativas, oficinas de orientação e apoio socio familiar, oficinas de promoção ao ambiente profissional para adolescentes e adultos.
330330;3303303407462;CENTRO DE CONVIVÊNCIA FRATERNIDADE ANAWIN DE SÃO FRANCISCO DE ASSIS;35;Mario Viana;358;;Santa Rosa;24241020;NITEROI;RJ;casaconvivio1@gmail.com;(21) 27049994;;;04/10/1987;Oficinas diárias com atividade diversas, ministradas por voluntários de diferentes formações profissionais
330330;3303303408628;CENTRO DE CONVIVÊNCIA LEGIÃO DA BOA VONTADE;1;São Boaventura;474;;Fonseca;24355090;NITEROI;RJ;dlsilva@lbv.org.br;(21) 26259023;;;09/09/1955;Oficinas de arte e cultura, atividades esportivas(Jiu-Jtsu - Futsal) Oficina do Saber(Educação financeira, literatura, leitura, fantoches) Oficina de Cidadania Ecumênica / amizade, convivência respeito.
330330;3303303408988;CENTRO DE CONVIVÊNCIA Associação Experimental de Mídia Comunitária - BEM TV;32;Dr Cotrim da Silva;4;101;Centro;24023330;NITEROI;RJ;bemtv@bemtv.org.br;(21) 36041500;;;04/09/1992;Formação em audiovisual, fotografia e desenvolvimento de aplicativos
330330;3303303409036;CENTRO DE CONVIVÊNCIA REMANSO FRATERNO;32;Jean Valenteau Mouliac;47;;Varzea das Moças;24330160;NITEROI;RJ;sercretaria@sef.org.br;(21) 26099930;;;19/12/1993;"ATIVIDADE I: SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS. 
?Acolher Jovem? Tipo: Serviço
O Serviço teve início em Março de 2014, e tem como público alvo crianças e adolescentes (11 à 14 anos) 
egressas do Núcleo Educacional Prof.ª Clélia Rocha que cursam o Ensino Fundamental 
nas escolas municipais adstritas ao Núcleo bem como seus responsáveis.
Funciona 3 dias por semana (2ª, 4ª e 5ª) dividida em dois períodos diários: 
manhã, 09:00 às 11:30, e tarde 14:00 às 16:30, em horário alternado ao do período escolar.

Sendo regular ainda, em atividades quinzenais ? aos sábados 07:30 às 12:30, 
para realização de grupos de convívio para os responsáveis.
A principal ação desenvolvida são as Oficinas Socieducativas: 
Artes Plásticas, Saúde e Adolescencia, Musica, Canto, Capoeira, Atletismo, Família e Território..."
330330;3303303409098;CENTRO DE CONVIVÊNCIA ESPAÇO MÚLTIPLO ORLA;32;Rua Professor Lara Vilela;140;número 140 / 144 ;São Domingos;24370110;NITEROI;RJ;espacomultiplo.orla@gmail.com;(21) 26120113;;;10/07/2009;Diariamente projeto com crianças e adolescentes onde os mesmos fazem reforço escolar, atividades lúdicas com jogos e atividades recreativas.
330330;3303303409189;CENTRO DE CONVIVÊNCIA CASA MARIA DE MAGDALA;12;Washington Luiz;1956;fundos;Sape;24315375;NITEROI;RJ;info@casamariademagdala.org;(21) 26162233;;;08/11/1994;Entevistas com o serviço social, palestras interativas, oficinas de convivencia( fibras, inclusao digital, reforoco escolar, contação de história, reciclagem) e grupo de mútua ajuda
330330;3303303409196;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO CIVIL QUINTAL DA CASA DE ANA;32;Doutor Paulo Cesar;107;sala 101;Icarai;24220401;NITEROI;RJ;info@quintaldeana.com.br;(21) 36286933;;;08/11/2001;Reuniões com grupos de famílias, oficinas, atividades com participação da comunidade em geral.
330330;3303303409229;CENTRO DE CONVIVÊNCIA Obras Sociais e Culturais Felicianas Escola Madre Angela;12;Alcebiades Pinto;56;;Badu;24320150;NITEROI;RJ;coordenacao@madreangela.com.br;(21) 26164121;;;01/11/2011;Atividades direcionadas e diversificadas para Educação Infantil e Pré-Escola
330330;3303303409447;CENTRO DE CONVIVÊNCIA - CENTRO DE INTEGRAÇÃO EMPRESA  - ESCOLA CIEE RIO;32;São João;119;1º e 4º andar  ;Centro;24020042;NITEROI;RJ;assistenciasocial@cieerj.org.br;(21) 25050319;;;12/01/2014;Ficha de identificação do atendimento, identificação socioeconômica das famílias, oficinas coletivas de fortalecimento de vínculos familiares. Encontro socioeducativos sobre planejamento familiar, atendimento socioassitencial e encaminhamento para rede referenciada. Encontros do grupo de convivência Jovem Alerta - Contribui com o desenvolvimento humano e aprimoramento pessoal de adolescentes e jovens do ensino fundamental e médio atendidos especialmente nas instituições, comunidades e equipamentos de proteção básica e especial( CRAS - CREAS) Programa Desenvolvendo Pessoas - estimular e qualificar p/a gestão da carreira profissional, adolescentes e jovens de 14 a 22 anos. Grupo de Convivência Jovem Aprendiz - Encontros socioeducativos sobre identidade, família, postura profissional, cidadania e gênero, saúde sexual e reprodutiva dentre outras, assim como a capacitação prática sob os módulos de práticas bancárias, ocupações administrativas, comércio e varejo, aux. de produção e telesserviços.
330330;3303303410916;CENTRO DE CONVIVÊNCIA Sociedade Espírita Fraternidade;32;Passo da Pátria;38;;São Domingos;24210240;NITEROI;RJ;servicosocial@sef.com.br;(21) 27222455;;;30/12/1980;"ATIVIDADE III SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS 
COM POPULAÇÃO EM SITUAÇÃO DE RUA ?Trabalho de Domingo? Tipo: Serviço
A SEF realiza trabalho com população em situação de rua denominado de 
?Trabalho de Promoção Social - Domingo?, que acontece uma vez por semana e 
atende cerca de 65 usuários. Esse trabalho é realizado na sede da instituição, em 
São Domingos, aos domingos, de 7:00hs às 12:30hs.
Acolhida em Grupo ? É realizado pelo Serviço Social e por voluntários. 
É destinado aos usuários novos com o intuito de recepcioná-los e apresentar os serviços 
da Casa, além de ser um espaço de orientação sobre direitos, de acordo com as demandas 
trazidas pelos participantes.
- Oficina de Direitos ? Previsão de início em Junho de 2016. 
Trata-se de uma Roda de Conversa sobre direitos sociais 
e será coordenado pelo Serviço Social.

- Oficina de Trabalhos Manuais -  Em funcionamento com 4 (quatro alunas)
- Oficina de Leitura e escrita - Em funcionamento com 9 (nove alunos)
- Oficina de Integração -  Em funcionamento e ocorre no salão com todos os usuário
- Oficina de Música - Previsão de início em Junho de 2016.
- Oficina de Contação de História  - Previsão de início em Junho de 2016.
- Atendimento particularizado (entrevista): Realizado pelo Serviço Social.
- Abordagem de Rede Social: Centro Pop, Consultório de rua e redes sociais de apoio."
330330;3303303412624;CENTRO DE CONVIVÊNCIA Creche Escola Kairós;32;3;0;Rua 3, Lote 18, Quadra 59;Engenho do Mato;24344503;NITEROI;RJ;crecheescolakairos@ig.com.br;(21) 27095497;;;11/09/2001;Educação Infantil, Jiu-Jtsu e artesanato
