IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010_MICRO;Porte_pop2010;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;NºIDENTIFICADOR;ident.0.1;ident.0.2;ident.0.3;ident.0t.4;ident.0.5;ident.0.6;ident.0.7;ident.0.8;ident.0.9;ident.0.10;ident.0.11;ident.0.12;ident.0.13;ident.0.14;ident.0.15;ident.0.16;Latitude;Longitude;q.1;q.2;q.3;q.4.1;q.4.2;q.4.3;q.4.0;q.4.99;q.5.1;q.5.2;q.5.99;q.5.0;q.5.99.1;q.6;q.7;q.9.1;q.9.2;q.9.3;q.9.4;q.10;q.11;q.12;q.13;q.13.1;q.14;q.14.99;q.15;q.16.1.1;q.16.1.2;q.16.1.3;q.16.1.4;q.16.1.5;q.16.1.6;q.16.1.7;q.16.2.1;q.16.2.2;q.16.2.3;q.16.2.4;q.16.2.5;q.16.2.6;q.16.2.7;q.17;q.17.99;q.18.1;q.18.1.99;q.18.2;q.18.2.99;q.19;q.19.99;q.20;q.21.1;q.21.2;q.21.3;q.21.4;q.21.5;q.21.6;q.21.7;q.21.8;q.21.9;q.22;q.23;q.24;q.25.1;q.25.2;q.25.3;q.25.4;q.25.5;q.25.6;q.25.7;q.25.8;q.25.9;q.25.10;q.25.11;q.25.12;q.25.13;q.25.14;q.25.15;q.25.16;q.25.17;q.25.18;q.25.19;q.25.20;q.25.21;q.25.22;q.25.23;q.25.24;q.25.25;q.25.0;q.26.1;q.26.2;q.26.3;q.26.98;q.26.99;q.26.0;q.26.98.1;q.27;q.28.0;q.29;q.31.4;q.32.4;D.5.99.1.recod;D.16.1.6.recod;D.16.2.7.recod;D.21.9.recod;D.13.faixa;D.14.faixa;D.15.faixa
4118006;411800;4;41;PR;Paraíso do Norte;Paraíso do Norte;204,57;270794;Pequeno I;11772;11099;673;4118003307465;UNIDADE DE ACOLHIMENTO;Avenida;Tapejara;111;;centro;;87780-000;Paraíso do Norte;PR;social@paraisodonorte.pr.gov.br;(44) 3431-1506;;;27/ago/13;Família Acolhedora;-2328096524958210;-5.2599862217903104E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;937,0000;;15;;3;0;0;0;1;1;0;2;0;0;0;0;1;0;1;10;;3;;2;;0;;0;3;0;0;0;0;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;2;;3;1;3;;2,00;1,00;3,00;3,00;2,00;1,00
4118451;411845;4;41;PR;Pato Bragado;Pato Bragado;135,29;377780;Pequeno I;4822;2993;1829;4118453306367;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;Rua;Guarapuava;2977;;centro;;85948-000;Pato Bragado;PR;creas@patobragado.pr.gov.br;(45) 98805-4927;;;23/jun/14;Família Acolhedora;-2.46248795756273E+16;-5.4223601818084704E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;2;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;0;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4119004;411900;4;41;PR;Pérola D´oeste;Pérola d'Oeste;206,05;95292;Pequeno I;6761;3187;3574;4119003308005;Unidade de Acolhimento;Rua;PRESIDENTE COSTA E SILVA;280;PRÉDIO;CENTRO;PRÓXIMO A PREFEITURA MUNICIPAL;85740-000;Pérola d'Oeste;PR;assistenciasocial@peroladoeste.pr.gov.br;(46) 3556-1223;36;(46) 3556-1223;13/mar/09;Família Acolhedora;-2.58280159620443E+16;-5374279975891110;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Não acolhe;Sim;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;;4;;0;2;3;;0,00;0,00;0,00;3,00;1,00;1,00
4119806;411980;4;41;PR;Planalto;Planalto;345,74;95292;Pequeno I;13654;6068;7586;4119803307535;UNIDADE DE ACOLHIMENTO;Rua;Soledade;720;;Centro;Proximo ao Ginásio Municipal de Esportes;85750-000;Planalto;PR;assistencia@planalto.pr.gov.br;(46) 3555-1548;;(46) 3555-1548;03/nov/16;Família Acolhedora;-2.572348019653E+16;-5376110315322870;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;1000,0000;;7;;2;0;0;0;0;0;0;0;1;0;0;1;0;0;2;5;;0;;0;;2;;0;0;1;1;0;0;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;1;0;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;1;;;;0;2;3;;0,00;2,00;2,00;3,00;1,00;1,00
4119905;411990;4;41;PR;Ponta Grossa;Ponta Grossa;2067,55;429981;Grande;311611;304733;6878;4119903308335;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;Rua;Joaquim Nabuco;59;Vila 26 de Outubro;Uvaranas;;84026-080;Ponta Grossa;PR;familiaacolhedorapg@gmail.com;(42) 3026-9572;;;01/ago/17;Família Acolhedora;-2.50951404647082E+16;-5015121459960930;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;749,6000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Algumas vezes;Sim;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;2;1;1;;0,00;0,00;0,00;3,00;1,00;1,00
4120853;412085;4;41;PR;Quatro Pontes;Quatro Pontes;114,39;377780;Pequeno I;3803;2437;1366;4120853308362;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;Rua;São Gabriel;0;;Centro;O Programa Família Acolhedora esta localizado em anexo e secretaria municipal de Desenvolvimento Social, dentro do órgão gestor da Assistência Social. Sala 04.;85940-000;Quatro Pontes;PR;servicosocial4p@gmail.com;(45) 3279-8120;2005;(45) 3279-8100;04/jul/14;Família Acolhedora;-2457417266126070;-539795207977295;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;a equipe da Proteção Social Especial;5;;0;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4121703;412170;4;41;PR;Reserva;Reserva;1635,03;158999;Pequeno II;25172;12206;12966;4121703308197;Unidade de Acolhimento Família Acolhedora;Rua;Benjamin Constant;578;;centro;;84320-000;Reserva;PR;assistenciasocial@reserva.pr.gov.br;(42) 3276-1962;;;07/jun/17;Família Acolhedora;-2465257532374200;-5084835290908810;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;0;;3;1;1;1;1;;0,00;0,00;0,00;3,00;1,00;1,00
4124020;412402;4;41;PR;Santa Tereza do Oeste;Santa Tereza do Oeste;326,92;432978;Pequeno I;10332;8035;2297;4124023306100;UNIDADE DE ACOLHIMENTO;Avenida;Brasilia;1025;;Centro;Junto ao CREAS.;85825-000;Santa Tereza do Oeste;PR;creas.sto@gmail.com;(45) 3231-1690;;(45) 3231-1690;13/set/06;Família Acolhedora;-2.50527710021886E+16;-5361768007278440;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2010;Sim;937,0000;;21;;7;1;0;1;2;1;0;5;0;0;1;0;1;0;2;1;;0;;0;;0;;0;0;0;0;2;2;3;0;0;7;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;3;1;2;;5,00;2,00;7,00;3,00;2,00;1,00
4124053;412405;4;41;PR;Santa Terezinha de Itaipu;Santa Terezinha de Itaipu;259,39;408800;Pequeno II;20841;18837;2004;4124053306181;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;Rua;Tulipas;396;;Santa Mônica;ANEXO AO CREAS;85875-000;Santa Terezinha de Itaipu;PR;familiaacolhedora@stitaipu.pr.gov.br;(45) 3541-3488;26;(45) 3541-3488;27/fev/15;Família Acolhedora;-2544263518560000;-5441345930099480;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;839,1600;;18;;9;0;1;1;1;0;0;3;0;1;3;1;1;0;6;9;;0;;0;;0;;0;2;3;2;2;0;0;0;0;9;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;3;1;3;;3,00;6,00;9,00;3,00;2,00;1,00
4127205;412720;4;41;PR;Terra Boa;Terra Boa;320,91;217374;Pequeno I;15776;13051;2725;4127203308207;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIA ACOLHEDORA;Rua;PE.TADEU ZIENSKI;29;;CENTRO;UNIDADE DE ACOLHIMENTO PEQUENO PRÍNCIPE;87240-000;Terra Boa;PR;social@terraboa.pr.gov.br;(44) 3641-2734;;;12/ago/16;Família Acolhedora;-2.37703819845618E+16;-5.24542450904846E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;937,0000;;1;;1;0;0;0;0;0;0;;0;0;0;0;0;1;;0;;0;;0;;0;;1;0;0;0;0;1;0;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;;3;;3;1;2;;0,00;1,00;1,00;3,00;1,00;1,00
4127858;412785;4;41;PR;Três Barras do Paraná;Três Barras do Paraná;504,17;432978;Pequeno I;11824;6095;5729;4127853308101;UNIDADE DE ACOLHIMENTO;Avenida;BRASIL;131;;CENTRO;;85485-000;Três Barras do Paraná;PR;sec.acaosocial-tresbarras@hotmail.com;(45) 3235-1240;;(45) 3235-1212;13/jan/17;Família Acolhedora;-2.54216484801134E+16;-5317781925201410;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;937,0000;;3;;3;0;0;0;1;0;0;1;0;2;0;0;0;0;2;0;;2;;1;;0;;0;0;2;1;0;0;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;0;2;3;;1,00;2,00;3,00;3,00;1,00;1,00
4128104;412810;4;41;PR;Umuarama;Umuarama;1232,80;265092;Grande;100676;93455;7221;4128103307719;Unidade de Acolhimento;Rua;Generino Delfino Coelho;3670;;centro;Próximo ao Hospital Cemil;87501-000;Umuarama;PR;familiaacolhedora@umuarama.pr.gov.br;(44) 3906-1020;;;24/mar/14;Família Acolhedora;-2376480484963780;-5332119941711420;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;1;1;2;3;;0,00;0,00;0,00;3,00;1,00;1,00
4128203;412820;4;41;PR;União da Vitória;União da Vitória;720,01;116691;Médio;52735;49983;2752;4128203308333;Unidade de Acolhimento  Família Acolhedora;Rua;Visconde de Guarapuava;15;prédio;centro;;84600-000;União da Vitória;PR;sema@uniaodavitoria.pr.gov.br;(42) 3522-4748;;;10/fev/14;Família Acolhedora;-262283929302396;-5108768105506890;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;467,0000;;4;;9;0;0;0;5;0;0;5;0;0;4;0;0;0;4;0;;0;;0;;0;;0;2;0;2;0;0;0;0;0;4;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;Rede de Proteção;3;;1;1;3;;5,00;4,00;4,00;2,00;1,00;1,00
4128559;412855;4;41;PR;Vera Cruz do Oeste;Vera Cruz do Oeste;327,08;408800;Pequeno I;8973;6863;2110;4128553306009;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;Rua;Rui Barbosa;202;Predio;Centro;;85845-000;Vera Cruz do Oeste;PR;social@veracruz.pr.gov.br;(45) 3267-8046;;(45) 3267-8000;11/dez/13;Família Acolhedora;-25058;-53877;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;937,0000;;2;;2;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;;0;;0;;0;;2;0;0;0;0;0;2;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;;5;;3;2;3;;1,00;1,00;2,00;3,00;1,00;1,00
4200507;420050;4;42;SC;Águas de Chapecó;Águas de Chapecó;139,13;405066;Pequeno I;6110;3236;2874;4200503306801;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIA ACOLHEDORA;Rua;Criciúma;85;CRAS;São Cristóvão;;89883-000;Águas de Chapecó;SC;as.gestao@aguasdechapeco.sc.gov.br;(49) 3339-0893;;;22/jul/16;Família Acolhedora;-27.07;-52987;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;937,0000;;7;;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;;0;;3;;1;;0;0;0;0;0;2;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;;1;;0;2;3;;2,00;0,00;2,00;3,00;1,00;1,00
4200556;420055;4;42;SC;Águas Frias;Águas Frias;75,16;405066;Pequeno I;2424;981;1443;4200553307571;Unidade de Acolhimento;Rua;Dionísio Santin;360;;Centro;Em frente ao Clube dos Idosos e ao lado do Campo Ipiranga;89843-000;Águas Frias;SC;asocial@aguasfrias.sc.gov.br;(49) 3332-0165;;(49) 3332-0019;02/set/09;Família Acolhedora;-2.68798182064212E+16;-5286172628402710;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;Unidade Básica de Saúde;4;;0;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4200754;420075;4;42;SC;Alto Bela Vista;Alto Bela Vista;103,59;141990;Pequeno I;2005;605;1400;4200753308518;Unidade de Acolhimento Família acolhedora;Rua;Do Comércio;1015;;Centro;Prefeitura Municipal;89730-000;Alto Bela Vista;SC;cras@altobelavista.sc.gov.br;(49) 3455-9237;;;22/abr/16;Família Acolhedora;-2.74317752566821E+16;-519070315361023;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;;3;;3;1;2;;0,00;0,00;0,00;3,00;1,00;1,00
4201703;420170;4;42;SC;Ascurra;Ascurra;111,67;677376;Pequeno I;7412;6457;955;4201703307787;Unidade de Acolhimento;Rua;Barão do Rio Branco;988;;centro;Sede no município de Rodeio/SC. Serviço realizado por convenio a nível de comarca de Ascurra/SC, abrangendo os municípios de Apiúna, Ascurra e Rodeio.;89136-000;Ascurra;SC;assistencia@ascurra.sc.gov.br;(47) 3384-0060;;;01/fev/16;Família Acolhedora;-2692754158124450;-493696403503418;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;1405,5000;;8;;0;0;0;0;0;0;0;;0;0;0;0;0;0;;4;;0;;0;;0;;1;0;0;0;0;0;0;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;2;1;3;;0,00;0,00;0,00;4,00;1,00;1,00
4202081;420208;4;42;SC;Bandeirante;Bandeirante;146,26;174732;Pequeno I;2906;931;1975;4202083306813;Unidade de Acolhimento;Rua;Afonso Oliboni;1322;;centro;Junto a Secretaria de Assistência Social;89909-000;Bandeirante;SC;jianasocial@outlook.com;(49) 3626-0428;23;;11/set/15;Família Acolhedora;-2.6766284288285E+16;-5363819360733030;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;;5;;2;2;3;;0,00;0,00;0,00;3,00;1,00;1,00
4202099;420209;4;42;SC;Barra Bonita;Barra Bonita;93,47;174732;Pequeno I;1878;279;1599;4202093306247;UNIDADE DE ACOLHIMENTO;Avenida;Buenos Aires;600;;Centro;;89909-000;Barra Bonita;SC;social@barrabonita.sc.gov.br;(49) 3649-0004;218;;04/jul/11;Família Acolhedora;-26654;-53.44;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;;4;1;2;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
4202537;420253;4;42;SC;Bom Jesus;Bom Jesus;63,55;152465;Pequeno I;2526;1495;1031;4202533307585;Unidade de Acolhimento;Rua;Rua CArlos Joao Colombo 193;193;BAIRRO;tres palmeiras;pROXIMO A SECRETARIA DE AGRICULTURA;89824-000;Bom Jesus;SC;social@bomjesus.sc.gov.br;(49) 3424-0066;;;26/nov/12;Família Acolhedora;-2.67313146396758E+16;-5.2391588687896704E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;;1;1;0;2;3;;0,00;0,00;0,00;3,00;1,00;1,00
4202909;420290;4;42;SC;Brusque;Brusque;283,45;677376;Grande;105503;102025;3478;4202903306038;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Praça;Das Bandeiras;77;2º andar;Centro;Prefeitura Municipal de Brusque;88350-050;Brusque;SC;altacomplexidade@brusque.sc.gov.br;(47) 3251-1833;1871;;29/nov/12;Família Acolhedora;-2.70935737712106E+16;-4891971588134760;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;937,0000;;4;;2;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;;4;;0;;0;;0;2;0;0;0;0;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;PODER JUDICIARIO;3;;0;2;1;;1,00;1,00;2,00;3,00;1,00;1,00
4203006;420300;4;42;SC;Caçador;Caçador;981,90;326459;Médio;70762;64457;6305;4203003306071;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA ACEIAS;Rua;JOÃO REMILIO RIGO;296;;CENTRO;ACEIAS;89500-187;Caçador;SC;aceias.familiaacolhedora@gmail.com;(49) 3563-0590;;;16/out/06;Família Acolhedora;-2.67774723033359E+16;-510045862197876;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;4774643000143;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;2006;Sim;937,0000;;29;;14;2;2;2;0;0;0;6;3;1;3;1;0;0;8;2;;0;;7;;0;;0;0;4;5;3;2;0;0;0;14;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;3;2;3;;6,00;8,00;14,00;3,00;2,00;2,00
4203303;420330;4;42;SC;Campo Alegre;Campo Alegre;496,15;126395;Pequeno I;11748;7237;4511;4203303306701;UNIDADE DE ACOLHIMENTO FAMILIA ACOLHEDORA;Rua;ALTAMIRO LOBO GUIMARAES;86;;CENTRO;Proximo ao Posto de Saude;89294-000;Campo Alegre;SC;familiacolhedora@campoalegre.sc.gov.br;(47) 3632-1568;;;12/nov/07;Família Acolhedora;-26193;-49266;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2008;Sim;937,0000;;11;;7;0;1;1;2;0;0;4;0;0;2;0;0;1;3;2;;1;;2;;0;;0;1;0;1;0;5;0;0;0;7;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;1;1;3;;4,00;3,00;7,00;3,00;2,00;1,00
4203709;420370;4;42;SC;Canelinha;Canelinha;151,41;91907;Pequeno I;10603;6726;3877;4203703307127;UNIDADE DE ACOLHIMENTO;Rua;VALENTIM PEREIRA DE MELO;381;CASA;CENTRO;PRÓXIMA A EMPRESA ALA;88230-000;Canelinha;SC;acaosocial@canelinha.sc.gov.br;(48) 3264-0133;26;;30/jan/14;Família Acolhedora;-2.72650633564124E+16;-487678599357605;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;6;;5;1;0;1;0;0;0;2;1;1;0;0;1;0;3;1;;1;;0;;0;;0;0;0;0;5;0;0;0;0;5;Não possui critério de admissão;Sim, sempre que há demanda;Não;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;;3;;0;99;2;;2,00;3,00;5,00;3,00;1,00;1,00
4204103;420410;4;42;SC;Caxambu do Sul;Caxambu do Sul;140,58;405066;Pequeno I;4411;2155;2256;4204103306261;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO;Avenida;PRESIDENTE GETÚLIO VARGAS;321;prédio;CENTRO;PRÉDIO DA RODOVIÁRIA MUNICIPAL;89880-000;Caxambu do Sul;SC;smds@caxambudosul.sc.gov.br;(49) 3326-0065;;;30/mar/98;Família Acolhedora;-2.71615311217663E+16;-5288156390190120;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1998;Sim;937,0000;;6;;4;0;0;1;0;0;1;;0;0;1;0;0;1;;0;;1;;0;;0;;0;0;0;0;1;3;0;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;;1;;3;2;3;;2,00;2,00;4,00;3,00;1,00;1,00
4204202;420420;4;42;SC;Chapecó;Chapecó;624,31;405066;Grande;183530;168113;15417;4204203306419;UNIDADE DE ACOLHIMENTO FAMILIA ACOLHEDORA;Rua;JARDIM EUROPA;821;;SANTA MARIA;;89809-010;Chapecó;SC;altacomplexidade@chapeco.sc.gov.br;(49) 3328-9303;;;27/set/09;Família Acolhedora;-2710753718674550;-525967025756836;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;937,0000;;28;;17;1;0;2;1;3;0;7;0;0;4;2;1;3;10;2;;0;;1;;0;;1;0;0;0;2;0;10;3;2;17;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;3;1;99;;7,00;10,00;17,00;3,00;2,00;2,00
4204350;420435;4;42;SC;Cordilheira Alta;Cordilheira Alta;83,77;405066;Pequeno I;3767;1448;2319;4204353306084;UNIDADE DE ACOLHIMENTO;Avenida;Fermino Tozzo;532;;Centro;;89819-000;Cordilheira Alta;SC;cras@pmcordi.sc.gov.br;(49) 3358-9100;;(49) 3358-0076;16/jun/10;Família Acolhedora;-2.69844808684174E+16;-5260303258895870;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2010;Sim;937,0000;;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;;1;;2;1;3;;0,00;0,00;0,00;3,00;1,00;1,00
