IBGE7;IBGE;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Pop_Total2010_MICRO;Porte_pop2010;Região;NºIDENTIFICADOR;data_nasc;ano;Idade;q.30.3;q.30.9;q.30.10;q.30.11;q.30.12;q.30.13;q.30.14;D30.2.FaixasEtarias;D30.9;D30.9bin1;D30.9bin2;D30.9bin3;D30.11;D30.10bin1;D30.10bin2;D30.10bin3;D30.10bin4;D30.10bin5;D30.11bin1;D30.11bin2;D30.11bin3;D30.11bin4;D30.9bin1_sum;D30.9bin2_sum;D30.9bin3_sum;D30.10bin1_sum;D30.10bin2_sum;D30.10bin3_sum;D30.10bin4_sum;D30.10bin5_sum;D30.11bin1_sum;D30.11bin2_sum;D30.11bin3_sum;D30.11bin4_sum;nu_trabalhadores
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;01-06-1969;1969;48;F;Médio Completo;Profissional de nível médio;Empregado Privado (CLT);Motorista;Menor que 20 horas semanais;01/11/2013;De 40 a 49 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;24-12-1969;1969;48;F;Médio Completo;Profissional de nível médio;Empregado Privado (CLT);Apoio Administrativo;Menor que 20 horas semanais;01/10/2013;De 40 a 49 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;02-05-1976;1976;41;F;Especialização;Assistente Social;Empregado Privado (CLT);Coordenador(a);30 horas semanais;02/02/2001;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;09-03-1962;1962;55;F;Superior Completo;Assistente Social;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;01/10/2013;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;13-06-1973;1973;44;F;Médio Completo;Profissional de nível médio;Empregado Privado (CLT);Apoio Administrativo;Menor que 20 horas semanais;01/10/2013;De 40 a 49 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;12-04-1975;1975;42;F;Especialização;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;01/08/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;07-05-1987;1987;30;F;Especialização;Assistente Social;Servidor Estatutário;Coordenador(a);Menor que 20 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;22-12-1974;1974;43;F;Superior Completo;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;40 horas semanais;20/02/2006;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;27-02-1980;1980;37;F;Superior Completo;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;01/10/2013;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;11-09-1984;1984;33;F;Superior Completo;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;12/10/2013;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;01-02-1985;1985;32;M;Superior Completo;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;25/11/2013;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;16-02-1990;1990;27;F;Superior Completo;Assistente Social;Empregado Privado (CLT);Técnico(a) de nível superior;30 horas semanais;01/10/2013;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;04-12-1989;1989;28;M;Médio Completo;Profissional de nível médio;Empregado Privado (CLT);Apoio Administrativo;Menor que 20 horas semanais;01/10/2013;De 16 a 29 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3549805;354980;35;SP;São José do Rio Preto;São José do Rio Preto;431,31;408258;383490;24768;763534;Grande;3;3550000000000;17-06-1991;1991;26;F;Superior Completo;Assistente Social;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;01/10/2013;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;6;20;0;9;0;0;9;9;1;0;16;26
3550001;355000;35;SP;São Luís do Paraitinga;São Luís do Paraitinga;617,15;10397;6180;4217;70392;Pequeno I;3;3550000000000;16-06-1956;1956;61;F;Superior Completo;Assistente Social;Empregado Público (CLT);Coordenador(a);30 horas semanais;02/01/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Empregado Público (CLT);;Assistente Social;;;;;Empregado Público (CLT);;;0;6;20;0;9;0;0;9;9;1;0;16;26
3554409;355440;35;SP;Terra Roxa;Terra Roxa;219,89;8505;8107;398;408199;Pequeno I;3;3550000000000;27-07-1976;1976;41;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;01/08/2011;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;6;20;0;9;0;0;9;9;1;0;16;26
3554409;355440;35;SP;Terra Roxa;Terra Roxa;219,89;8505;8107;398;408199;Pequeno I;3;3550000000000;26-08-1977;1977;40;F;Superior Completo;Assistente Social;Servidor Estatutário;Outros;40 horas semanais;14/02/2002;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;6;20;0;9;0;0;9;9;1;0;16;26
3554409;355440;35;SP;Terra Roxa;Terra Roxa;219,89;8505;8107;398;408199;Pequeno I;3;3550000000000;22-05-1984;1984;33;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);20 horas semanais;12/01/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;6;20;0;9;0;0;9;9;1;0;16;26
3555109;355510;35;SP;Tupi Paulista;Tupi Paulista;244,65;14269;11206;3063;116149;Pequeno I;3;3560000000000;05-04-1964;1964;53;F;Superior Completo;Assistente Social;Empregado Privado (CLT);Coordenador(a);Menor que 20 horas semanais;15/05/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3555109;355510;35;SP;Tupi Paulista;Tupi Paulista;244,65;14269;11206;3063;116149;Pequeno I;3;3560000000000;28-05-1976;1976;41;F;Especialização;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;20 horas semanais;15/05/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3555109;355510;35;SP;Tupi Paulista;Tupi Paulista;244,65;14269;11206;3063;116149;Pequeno I;3;3560000000000;18-07-1989;1989;28;M;Especialização;Assistente Social;Empregado Privado (CLT);Técnico(a) de nível superior;Menor que 20 horas semanais;01/06/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556008;355600;35;SP;Urupês;Urupês;324,79;12714;11314;1400;79222;Pequeno I;3;3560000000000;10-12-1980;1980;37;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556008;355600;35;SP;Urupês;Urupês;324,79;12714;11314;1400;79222;Pequeno I;3;3560000000000;19-06-1990;1990;27;F;Superior Completo;Psicólogo;Servidor Temporário;Coordenador(a);40 horas semanais;01/01/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556008;355600;35;SP;Urupês;Urupês;324,79;12714;11314;1400;79222;Pequeno I;3;3560000000000;25-01-1957;1957;60;F;Fundamental Completo;Sem formação profissional;Servidor Estatutário;Serviços Gerais;Menor que 20 horas semanais;01/01/2017;De 50 a 85 anos;Nível fundamental;Nível fundamental;;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;2;2;14;0;7;0;0;4;6;0;0;12;18
3556206;355620;35;SP;Valinhos;Valinhos;148,53;106793;101626;5167;2630893;Grande;3;3560000000000;13-07-1970;1970;47;F;Superior Completo;Fisioterapeuta;Empregado Privado (CLT);Coordenador(a);40 horas semanais;01/08/2016;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556206;355620;35;SP;Valinhos;Valinhos;148,53;106793;101626;5167;2630893;Grande;3;3560000000000;20-07-1982;1982;35;F;Superior Completo;Outra formação de nível superior;Empregado Privado (CLT);Apoio Administrativo;40 horas semanais;10/04/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556206;355620;35;SP;Valinhos;Valinhos;148,53;106793;101626;5167;2630893;Grande;3;3560000000000;04-10-1977;1977;40;F;Médio Completo;Sem formação profissional;Empregado Privado (CLT);Outros;Maior que 40 horas semanais;18/06/2015;De 40 a 49 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556206;355620;35;SP;Valinhos;Valinhos;148,53;106793;101626;5167;2630893;Grande;3;3560000000000;12-11-1980;1980;37;F;Superior Completo;Assistente Social;Empregado Privado (CLT);Técnico(a) de nível superior;30 horas semanais;12/11/1981;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3556206;355620;35;SP;Valinhos;Valinhos;148,53;106793;101626;5167;2630893;Grande;3;3560000000000;30-03-1987;1987;30;F;Superior Completo;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;30 horas semanais;05/01/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;10-02-1955;1955;62;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Serviços Gerais;40 horas semanais;21/07/2014;De 50 a 85 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;13-08-1969;1969;48;F;Especialização;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;24/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;06-11-1972;1972;45;F;Superior Completo;Assistente Social;Terceirizado;Cuidador(a);40 horas semanais;25/07/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;04-07-1979;1979;38;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;01/02/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;24-10-1979;1979;38;M;Superior Completo;Outra formação de nível superior;Servidor Estatutário;Apoio Administrativo;Menor que 20 horas semanais;04/07/2011;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;;Servidor Estatutário;;;;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;01-06-1981;1981;36;F;Especialização;Assistente Social;Servidor Estatutário;Coordenador(a);Menor que 20 horas semanais;01/01/2010;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;2;2;14;0;7;0;0;4;6;0;0;12;18
3557105;355710;35;SP;Votuporanga;Votuporanga;421,69;84692;82319;2373;139475;Médio;3;3560000000000;03-01-2000;2000;17;F;Médio Incompleto;Sem formação profissional;Outro vínculo não permanente;Outros;40 horas semanais;05/10/2017;De 16 a 29 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;2;2;14;0;7;0;0;4;6;0;0;12;18
4101408;410140;41;PR;Apucarana;Apucarana;558,39;120919;114098;6821;286984;Grande;4;4100000000000;15-10-1975;1975;42;F;Fundamental Completo;Sem formação profissional;Sem Vínculo;Cuidador(a) Residente;Maior que 40 horas semanais;26/12/2003;De 40 a 49 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4101408;410140;41;PR;Apucarana;Apucarana;558,39;120919;114098;6821;286984;Grande;4;4100000000000;08-11-1985;1985;32;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Coordenador(a);40 horas semanais;08/09/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4101408;410140;41;PR;Apucarana;Apucarana;558,39;120919;114098;6821;286984;Grande;4;4100000000000;18-07-1979;1979;38;F;Fundamental Completo;Sem formação profissional;Sem Vínculo;Cuidador(a) Residente;Maior que 40 horas semanais;26/12/2003;De 30 a 39 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4101408;410140;41;PR;Apucarana;Apucarana;558,39;120919;114098;6821;286984;Grande;4;4100000000000;25-05-1988;1988;29;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Técnico(a) de nível superior;40 horas semanais;08/05/2013;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4101408;410140;41;PR;Apucarana;Apucarana;558,39;120919;114098;6821;286984;Grande;4;4100000000000;25-03-1986;1986;31;F;Fundamental Completo;Sem formação profissional;Sem Vínculo;Cuidador(a) Residente;Maior que 40 horas semanais;26/12/2003;De 30 a 39 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4101408;410140;41;PR;Apucarana;Apucarana;558,39;120919;114098;6821;286984;Grande;4;4100000000000;03-11-1951;1951;66;F;Fundamental Completo;Sem formação profissional;Sem Vínculo;Cuidador(a) Residente;Maior que 40 horas semanais;26/12/2003;De 50 a 85 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4102752;410275;41;PR;Bela Vista da Caroba;Bela Vista da Caroba;148,11;3945;1041;2904;95292;Pequeno I;4;4100000000000;06-10-1983;1983;34;F;Superior Completo;Pedagogo;Servidor Temporário;Coordenador(a);Menor que 20 horas semanais;19/12/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;Pedagogo;;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
4102752;410275;41;PR;Bela Vista da Caroba;Bela Vista da Caroba;148,11;3945;1041;2904;95292;Pequeno I;4;4100000000000;29-05-1985;1985;32;F;Mestrado;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;19/12/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;5;11;29;3;14;0;0;11;29;0;0;16;45
4102752;410275;41;PR;Bela Vista da Caroba;Bela Vista da Caroba;148,11;3945;1041;2904;95292;Pequeno I;4;4100000000000;22-11-1989;1989;28;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;19/12/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;5;11;29;3;14;0;0;11;29;0;0;16;45
4102752;410275;41;PR;Bela Vista da Caroba;Bela Vista da Caroba;148,11;3945;1041;2904;95292;Pequeno I;4;4100000000000;24-07-1994;1994;23;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Apoio Administrativo;Menor que 20 horas semanais;19/12/2016;De 16 a 29 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;5;11;29;3;14;0;0;11;29;0;0;16;45
4103222;410322;41;PR;Bom Sucesso do Sul;Bom Sucesso do Sul;195,87;3293;1581;1712;159424;Pequeno I;4;4100000000000;19-09-1985;1985;32;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;5;11;29;3;14;0;0;11;29;0;0;16;45
4103222;410322;41;PR;Bom Sucesso do Sul;Bom Sucesso do Sul;195,87;3293;1581;1712;159424;Pequeno I;4;4100000000000;20-12-1974;1974;43;F;Superior Completo;Outra formação de nível superior;Servidor Estatutário;Outros;40 horas semanais;01/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;;Servidor Estatutário;;;;5;11;29;3;14;0;0;11;29;0;0;16;45
4103222;410322;41;PR;Bom Sucesso do Sul;Bom Sucesso do Sul;195,87;3293;1581;1712;159424;Pequeno I;4;4100000000000;12-07-1989;1989;28;F;Especialização;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;40 horas semanais;01/01/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;5;11;29;3;14;0;0;11;29;0;0;16;45
