IBGE;UF_n;Região;Pop_Total2010;Quant_municipios;q81.3;q81.5;q81.6;q81.7;q81.8;q81.9;Idade;Faixas.etarias;TempoMandato;d81.5;d81.5bin1;d81.5bin2;d81.5bin3;d81.6bin1;d81.6bin2;d81.6bin3;d81.6bin4;d81.6bin1.TIT;d81.6bin1.SUPL;d81.6bin2.TIT;d81.6bin2.SUPL;d81.6bin3.TIT;d81.6bin3.SUPL;d81.6bin4.TIT;d81.6bin4.SUPL;d81.6bin1.sum;d81.6bin2.sum;d81.6bin3.sum;d81.6bin4.sum;d81.6bin1.TIT.sum;d81.6bin1.SUPL.sum;d81.6bin2.TIT.sum;d81.6bin2.SUPL.sum;d81.6bin3.TIT.sum;d81.6bin3.SUPL.sum;d81.6bin4.TIT.sum;d81.6bin4.SUPL.sum;nu.conselheiros
32;ES;Sudeste;3514952;78;F;258;Governamental Outras areas;Conselheiro Suplente;03/mai/16;03/dez/17;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;260;Sociedade Civil - dos usuarios;Conselheiro Suplente;03/dez/15;03/dez/17;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;260;Governamental Assistencia Social;Conselheiro Suplente;17/jun/16;03/dez/17;34;30 a 40 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;03/dez/15;03/dez/17;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;M;255;Sociedade Civil - dos usuarios;Vice-Presidente;03/dez/15;03/dez/17;60;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;255;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;17/mar/16;03/dez/17;84;Mais de 60 anos;2;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;15/jun/16;03/dez/17;28;18 a 29 anos;1;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;09/jun/16;03/dez/17;30;30 a 40 anos;1;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;03/dez/15;03/dez/17;67;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;255;Governamental Outras areas;Conselheiro Titular;03/dez/15;03/dez/17;63;Mais de 60 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;03/dez/15;03/dez/17;59;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;M;257;Governamental Educacao;Conselheiro Titular;03/dez/15;03/dez/17;50;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;255;Sociedade Civil - dos usuarios;Conselheiro Suplente;03/dez/15;03/dez/17;72;Mais de 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;05/mai/16;03/dez/17;59;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;258;Governamental Assistencia Social;Conselheiro Titular;03/dez/15;03/dez/17;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;258;Sociedade Civil - dos usuarios;Conselheiro Suplente;03/dez/15;03/dez/17;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;258;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;13/jun/16;03/dez/17;51;51 a 60 anos;1;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
32;ES;Sudeste;3514952;78;F;258;Governamental Assistencia Social;Conselheiro(a) Presidente;03/dez/15;03/dez/17;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;5,00;12,00;3,00;3,00;1,00;3,00;2,00;3,00;6,00;6,00;27
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;53;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;30;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Assistencia Social;Conselheiro Suplente;27/jun/17;27/jun/19;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;27/jun/17;27/jun/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;27/jun/17;27/jun/19;46;41 a 50 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;M;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;27/jun/17;27/jun/19;70;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;45;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;M;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;46;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Saude;Conselheiro Suplente;27/jun/17;27/jun/19;43;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;261;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;27/jun/17;27/jun/19;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;27/jun/17;27/jun/19;41;41 a 50 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;27/jun/17;27/jun/19;50;41 a 50 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;27/jun/17;27/jun/19;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;27/jun/17;27/jun/19;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;M;260;Sociedade Civil - organizacoes dos usuarios;Conselheiro(a) Presidente;27/jun/17;27/jun/19;34;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;M;258;Governamental Assistencia Social;Conselheiro Titular;27/jun/17;27/jun/19;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;258;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;256;Governamental Saude;Conselheiro Titular;27/jun/17;27/jun/19;31;30 a 40 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;M;257;Governamental Educacao;Conselheiro Titular;27/jun/12;27/jun/19;29;18 a 29 anos;7;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Educacao;Conselheiro Suplente;27/jun/17;27/jun/19;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;27/jun/17;27/jun/19;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;28;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Assistencia Social;Vice-Presidente;31/out/17;27/jun/19;69;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;63;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - dos usuarios;Conselheiro Titular;27/jun/17;27/jun/19;70;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;27/jun/17;27/jun/19;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;27/jun/17;27/jun/19;58;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;27/jun/17;27/jun/19;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;27/jun/17;27/jun/19;53;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;53;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;M;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;21;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;27/jun/17;27/jun/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;256;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;27/jun/17;27/jun/19;54;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;50;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;27/jun/17;27/jun/19;51;51 a 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;256;Governamental Outras areas;Conselheiro Suplente;27/jun/17;27/jun/19;57;51 a 60 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
33;RJ;Sudeste;15989929;92;F;257;Governamental Outras areas;Conselheiro Titular;27/jun/17;27/jun/19;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;7,00;3,00;22,00;4,00;4,00;2,00;5,00;2,00;1,00;12,00;10,00;40
35;SP;Sudeste;41262199;645;M;257;Governamental Educacao;Conselheiro Suplente;01/abr/17;31/mar/20;48;41 a 50 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Governamental Educacao;Conselheiro Titular;01/abr/17;31/mar/20;62;Mais de 60 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;13/abr/16;31/mar/19;53;51 a 60 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;14/abr/17;31/mar/20;52;51 a 60 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Governamental Assistencia Social;Vice-Presidente;01/abr/15;31/mar/18;50;41 a 50 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;14/abr/17;31/mar/20;55;51 a 60 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Governamental Outras areas;Conselheiro Titular;13/abr/16;31/mar/19;52;51 a 60 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/abr/17;31/mar/20;47;41 a 50 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;M;257;Governamental Outras areas;Conselheiro Titular;17/dez/15;31/mar/18;46;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;M;255;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;01/abr/15;31/mar/18;48;41 a 50 anos;3;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/abr/15;31/mar/18;51;51 a 60 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;14/abr/17;31/mar/19;43;41 a 50 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;14/abr/17;31/mar/19;43;41 a 50 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Governamental Outras areas;Conselheiro Titular;02/dez/16;31/mar/18;65;Mais de 60 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Governamental Assistencia Social;Conselheiro Suplente;12/jul/16;31/mar/18;48;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;260;Governamental Outras areas;Conselheiro Suplente;01/abr/17;31/mar/20;43;41 a 50 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;14/abr/17;31/mar/18;43;41 a 50 anos;1;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/abr/15;31/mar/18;47;41 a 50 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;M;257;Governamental Outras areas;Conselheiro Titular;13/abr/16;31/mar/19;62;Mais de 60 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;F;257;Governamental Outras areas;Conselheiro Titular;01/abr/17;01/mai/20;39;30 a 40 anos;3;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
35;SP;Sudeste;41262199;645;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro(a) Presidente;01/abr/15;31/mar/18;42;41 a 50 anos;3;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;14,00;2,00;16,00;1,00;0,00;9,00;5,00;1,00;1,00;10,00;6,00;33
