UF;UF;Região;Pop_Total2010;Quant_municipios;q53_2;q53_3;q53_4;q53_5;q53_6;q53_7;q53_8;q53_9;REPRESENTAÇÃO;D53_2;D53_2_categoria;D53_4;D53_4bin1;D53_4bin2;D53_4bin3;D53_5bin1;D53_5bin2;D53_5bin3;D53_5bin4;D53_5bin1_TIT;D53_5bin1_SUPL;D53_5bin2_TIT;D53_5bin2_SUPL;D53_5bin3_TIT;D53_5bin3_SUPL;D53_5bin4_TIT;D53_5bin4_SUPL;D53_5bin1_sum;D53_5bin2_sum;D53_5bin3_sum;D53_5bin4_sum;D53_5bin1_TIT_sum;D53_5bin1_SUPL_sum;D53_5bin2_TIT_sum;D53_5bin2_SUPL_sum;D53_5bin3_TIT_sum;D53_5bin3_SUPL_sum;D53_5bin4_TIT_sum;D53_5bin4_SUPL_sum;nu_conselheiros
33;RJ;Sudeste;15989929;92;23/12/1963;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;13/03/2015;30/10/2017;4;53;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;8,00;4,00;20,00;4,00;4,00;4,00;4,00;2,00;2,00;10,00;10,00;40
33;RJ;Sudeste;15989929;92;27/07/1996;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;06/07/2016;30/10/2017;4;20;Até 29 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;8,00;4,00;20,00;4,00;4,00;4,00;4,00;2,00;2,00;10,00;10,00;40
33;RJ;Sudeste;15989929;92;06/02/1965;F;Superior Completo;Governamental  Saúde;Conselheiro Titular;Servidor Estatutário;07/10/2015;30/10/2017;3;51;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;8,00;4,00;20,00;4,00;4,00;4,00;4,00;2,00;2,00;10,00;10,00;40
33;RJ;Sudeste;15989929;92;06/07/1969;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Comissionado;06/07/2016;30/10/2017;1;47;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;8,00;8,00;4,00;20,00;4,00;4,00;4,00;4,00;2,00;2,00;10,00;10,00;40
33;RJ;Sudeste;15989929;92;13/01/1966;F;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Comissionado;30/10/2014;30/10/2017;1;50;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;8,00;8,00;4,00;20,00;4,00;4,00;4,00;4,00;2,00;2,00;10,00;10,00;40
35;SP;Sudeste;41262199;645;22/09/1981;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;03/04/2014;31/03/2017;5;35;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;02/10/1968;M;Superior Completo;Governamental  Educação;Conselheiro Titular;Comissionado;18/06/2016;31/03/2017;2;48;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;02/03/1955;F;Superior Completo;Governamental  Educação;Conselheiro Suplente;Servidor Estatutário;18/06/2016;31/03/2017;2;61;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;08/12/1963;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Outro vínculo não permanente;01/04/2015;31/03/2018;4;53;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;06/03/1964;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;13/04/2016;31/03/2019;5;52;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;15/03/1958;F;Superior Completo;Governamental  Saúde;Conselheiro Titular;Servidor Estatutário;01/04/2014;31/03/2017;3;58;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;25/02/1959;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Voluntário;13/04/2016;31/03/2019;5;57;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;15/07/1967;F;Superior Completo;Governamental  Assistência Social;Conselheiro Presidente;Servidor Estatutário;01/04/2015;31/03/2018;1;49;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;01/11/1964;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;13/04/2016;31/03/2019;4;52;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;03/12/1963;F;Superior Completo;Governamental  Saúde;Conselheiro Suplente;Servidor Estatutário;03/04/2014;31/03/2017;3;53;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;17/06/1970;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Servidor Estatutário;13/04/2016;31/03/2017;5;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;01/08/1971;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;17/12/2015;31/03/2018;4;45;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;17/04/1969;M;Médio Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/04/2015;31/03/2018;5;47;De 40 a 49 anos;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;11/11/1965;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/04/2015;31/03/2018;5;51;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;24/09/1970;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Empregado Público Celetista  CLT;01/04/2015;31/03/2017;7;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;12/08/1974;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;01/04/2015;31/03/2018;4;42;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;30/08/1970;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/04/2015;31/03/2018;5;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;01/09/1954;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;13/04/2016;31/03/2019;4;62;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;26/03/1978;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;24/06/2015;31/03/2017;4;38;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;25/08/1975;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Empregado Público Celetista  CLT;01/04/2015;31/03/2018;5;41;De 40 a 49 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;25/09/1978;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Vice-Presidente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/04/2015;31/03/2018;5;38;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;17/04/1980;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;13/04/2016;31/03/2019;4;36;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;12/09/1986;M;Mestrado;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Servidor Estatutário;01/04/2015;31/03/2017;7;30;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;06/10/1987;F;Especialização;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;28/06/2014;31/03/2017;5;29;Até 29 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;14/08/1977;M;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Outro vínculo não permanente;01/04/2015;31/03/2018;4;39;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;16/12/1978;F;Superior Incompleto;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/04/2015;31/03/2018;5;38;De 30 a 39 anos;Nível Médio;;Nível Médio;;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;11/02/1981;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;17/12/2015;31/03/2017;4;35;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;02/05/1980;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;01/04/2014;31/03/2017;7;36;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;19/10/1987;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;13/04/2016;31/03/2018;4;29;Até 29 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;17/05/1949;M;Médio Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Outro vínculo não permanente;13/04/2016;31/03/2019;8;67;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;30/07/1947;F;Mestrado;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;13/04/2016;31/03/2019;5;69;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;01/09/1949;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;17/12/2015;31/03/2018;4;67;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
35;SP;Sudeste;41262199;645;21/02/1946;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;20/10/2015;31/03/2018;4;70;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;1,00;12,00;3,00;17,00;1,00;0,00;8,00;4,00;2,00;1,00;11,00;6,00;33
41;PR;Sul;10444526;399;04/10/1986;F;Especialização;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Servidor Estatutário;15/07/2016;15/07/2018;7;30;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;31/08/1982;F;Médio Completo;Governamental  Assistência Social;Conselheiro Titular;Comissionado;15/07/2016;15/07/2018;1;34;De 30 a 39 anos;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;17/10/1975;F;Superior Completo;Governamental  Educação;Conselheiro Titular;Servidor Estatutário;15/07/2016;15/07/2018;2;41;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;20/09/1976;F;Superior Completo;Governamental  Educação;Conselheiro Titular;Servidor Estatutário;15/07/2016;15/07/2018;2;40;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;18/12/1970;F;Superior Incompleto;Sociedade Civil  dos usuários;Conselheiro Titular;Outro vínculo não permanente;15/07/2016;15/07/2018;6;46;De 40 a 49 anos;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;09/12/1978;M;Médio Completo;Sociedade Civil  dos usuários;Conselheiro Suplente;Outro vínculo não permanente;15/07/2016;15/07/2018;6;38;De 30 a 39 anos;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;09/11/1976;F;Superior Incompleto;Sociedade Civil  dos usuários;Conselheiro Suplente;Outro vínculo não permanente;15/07/2016;15/07/2018;6;40;De 40 a 49 anos;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;01/09/1979;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;15/09/2016;15/07/2018;4;37;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;11/12/1980;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;15/07/2016;15/07/2018;4;36;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;20/09/1944;F;Médio Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Outro vínculo não permanente;15/07/2016;15/07/2018;6;72;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;04/01/1984;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;15/07/2016;15/07/2018;4;32;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;25/01/1962;M;Superior Incompleto;Sociedade Civil  dos usuários;Conselheiro Titular;Outro vínculo não permanente;15/07/2016;15/07/2018;6;54;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;27/10/1987;F;Especialização;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Servidor Estatutário;15/07/2016;15/07/2018;7;29;Até 29 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;23/07/1989;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Servidor Estatutário;15/07/2016;15/07/2018;7;27;Até 29 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;31/07/1988;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Servidor Estatutário;15/07/2016;15/07/2018;1;28;Até 29 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;13/04/1986;F;Especialização;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Servidor Estatutário;15/07/2016;15/07/2018;7;30;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;12/11/1985;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Comissionado;15/07/2016;15/07/2018;1;31;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;22/11/1989;F;Especialização;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Servidor Estatutário;15/07/2016;15/07/2018;7;27;Até 29 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;09/11/1988;M;Superior Incompleto;Sociedade Civil  dos usuários;Conselheiro Titular;Outro vínculo não permanente;15/07/2016;15/07/2018;6;28;Até 29 anos;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;13/09/1943;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Sem vínculo;15/07/2016;15/07/2018;5;73;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;29/07/1944;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Outro vínculo não permanente;15/07/2016;15/07/2018;7;72;50 anos ou mais;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;02/11/1974;F;Superior Completo;Governamental  Educação;Conselheiro Suplente;Servidor Estatutário;15/07/2016;15/07/2018;2;42;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;01/12/1956;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Vice-Presidente;Servidor Estatutário;15/07/2016;15/07/2018;5;60;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
41;PR;Sul;10444526;399;25/03/1954;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;15/07/2016;15/07/2018;5;62;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;10,00;10,00;9,00;29,00;5,00;5,00;5,00;5,00;5,00;4,00;15,00;14,00;58
