NU_IDENTIFICADOR;IBGE;IBGE7;Região;UF;Municipio;Pop_Total2010;Porte_pop2010;co_seq_dirigente;q39_2;q39_3;q39_6;q39_7;q39_8;q39_9;q39_10;q39_11;q39_12_1;q39_12_2;q39_12_3;D39_2;D39_2categoria;D39_6;D39_8;D39_6bin1;D39_6bin2;D39_6bin3;D39_8bin1;D39_8bin2;D39_8bin3;D39_8bin4;D39_7bin1;D39_7bin2;D39_7bin3;D39_7bin4;D39_7bin5
41199095944;411990;4119905;Região Sul;PR;Ponta Grossa;311611;Grande;866528;3/7/1978;F;Médio Completo;Sem formação profissional;Empregado Público (CLT);Apoio administrativo;40 horas semanais;8/14/2013;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ;37;De 30 a 39 anos;Nível Médio;Empregado Público (CLT); ;Nível Médio; ; ;Empregado Público (CLT); ; ; ; ; ; ; 
21113096454;211130;2111300;Região Nordeste;MA;São Luís;1014837;Metrópole;364975;10/16/1978;F;Médio Completo;Sem formação profissional;Outro vínculo não permanente;Apoio administrativo;20 horas semanais;1/3/2015;Atividades de gestão (administrativo); ; ;37;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
41069096438;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;876766;12/11/1978;F;Fundamental Incompleto;Sem formação profissional;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Outros;Maior que 40 horas semanais;1/20/2013; ; ; ;37;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
29108095736;291080;2910800;Região Nordeste;BA;Feira de Santana;556642;Grande;1103528;12/26/1978;F;Fundamental Completo;Sem formação profissional;Servidor Temporário;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;2/3/2015; ; ; ;37;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
31277096176;312770;3127701;Região Sudeste;MG;Governador Valadares;263689;Grande;1000280;9/10/1978;M;Fundamental Incompleto;Sem formação profissional;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Educador(a) Social;30 horas semanais;7/1/2014; ; ; ;37;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
33004098087;330040;3300407;Região Sudeste;RJ;Barra Mansa;177813;Grande;958602;7/7/1978;F;Médio Completo;Sem formação profissional;Empregado Público (CLT);Educador(a) Social;40 horas semanais;8/28/2014;Outros; ; ;37;De 30 a 39 anos;Nível Médio;Empregado Público (CLT); ;Nível Médio; ; ;Empregado Público (CLT); ; ; ; ; ; ; 
33004098087;330040;3300407;Região Sudeste;RJ;Barra Mansa;177813;Grande;1087359;9/16/1978;F;Fundamental Completo;Sem formação profissional;Empregado Público (CLT);Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;9/4/2015; ; ; ;37;De 30 a 39 anos;Nível fundamental;Empregado Público (CLT);Nível fundamental; ; ; ;Empregado Público (CLT); ; ; ; ; ; ; 
35290097674;352900;3529005;Região Sudeste;SP;Marília;216745;Grande;985186;11/10/1978;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Cadastrador(a);40 horas semanais;7/1/2014;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;37;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
35150097262;351500;3515004;Região Sudeste;SP;Embu das Artes;240230;Grande;975097;11/26/1978;F;Fundamental Incompleto;Sem formação profissional;Servidor Estatutário;Educador(a) Social;40 horas semanais;1/8/2014; ; ; ;37;De 30 a 39 anos;Nível fundamental;Servidor Estatutário;Nível fundamental; ; ;Servidor Estatutário; ; ; ; ; ; ; ; 
35344095172;353440;3534401;Região Sudeste;SP;Osasco;666740;Grande;259591;6/7/1978;M;Fundamental Incompleto;Sem formação profissional;Empregado Público (CLT);Outros;40 horas semanais;10/25/2013; ; ; ;37;De 30 a 39 anos;Nível fundamental;Empregado Público (CLT);Nível fundamental; ; ; ;Empregado Público (CLT); ; ; ; ; ; ; 
13548503089;354850;3548500;Região Sudeste;SP;Santos;419400;Grande;1062710;11/19/1978;M;Superior Incompleto;Sem formação profissional;Servidor Estatutário;Educador(a) Social;40 horas semanais;1/1/2015;Serviço de Abordagem Social; ; ;37;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
35225097904;352250;3522505;Região Sudeste;SP;Itapevi;200769;Grande;1073576;10/21/1978;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Apoio administrativo;40 horas semanais;11/3/2015;Serviço de Abordagem Social;Atividades de gestão (administrativo);Outros;37;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
15008097764;150080;1500800;Região Norte;PA;Ananindeua;471980;Grande;485420;11/1/1978;M;Médio Completo;Sem formação profissional;Servidor Temporário;Educador(a) Social;30 horas semanais;7/16/2014;Serviço de Abordagem Social; ; ;37;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
15008097764;150080;1500800;Região Norte;PA;Ananindeua;471980;Grande;1048531;9/2/1978;F;Médio Completo;Sem formação profissional;Comissionado;Apoio administrativo;30 horas semanais;6/15/2014;Serviço de Abordagem Social; ; ;37;De 30 a 39 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ;Comissionado; ; ; ; ; ; 
15014098066;150140;1501402;Região Norte;PA;Belém;1393399;Metrópole;1069809;5/12/1978;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Serviços Gerais (limpeza, conservação, motoristas, etc);30 horas semanais;1/5/2015;Outros; ; ;37;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
23097098081;230970;2309706;Região Nordeste;CE;Pacatuba;72299;Médio;1081142;11/8/1978;F;Fundamental Incompleto;Sem formação profissional;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;3/1/2013; ; ; ;37;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
43134094540;431340;4313409;Região Sul;RS;Novo Hamburgo;238940;Grande;724392;5/26/1978;M;Médio Completo;Sem formação profissional;Servidor Estatutário;Educador(a) Social;40 horas semanais;1/1/2013;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;37;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
29108095736;291080;2910800;Região Nordeste;BA;Feira de Santana;556642;Grande;792108;10/19/1978;F;Médio Incompleto;Sem formação profissional;Servidor Temporário;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;3/1/2013; ; ; ;37;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
43149096290;431490;4314902;Região Sul;RS;Porto Alegre;1409351;Metrópole;854694;6/4/1978;M;Superior Incompleto;Sem formação profissional;Outro vínculo não permanente;Estagiário(a);40 horas semanais;2/15/2012;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;37;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
43149097804;431490;4314902;Região Sul;RS;Porto Alegre;1409351;Metrópole;883743;5/18/1977;F;Superior Incompleto;Sem formação profissional;Terceirizado;Educador(a) Social;40 horas semanais;6/8/2015;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;38;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
41152096128;411520;4115200;Região Sul;PR;Maringá;357077;Grande;238606;2/24/1977;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Educador(a) Social;40 horas semanais;11/3/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;38;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
42187096790;421870;4218707;Região Sul;SC;Tubarão;97235;Médio;338356;4/9/1977;F;Médio Completo;Sem formação profissional;Empregado Público (CLT);Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;4/22/2015;Outros; ; ;38;De 30 a 39 anos;Nível Médio;Empregado Público (CLT); ;Nível Médio; ; ;Empregado Público (CLT); ; ; ; ; ; ; 
41195098121;411950;4119509;Região Sul;PR;Piraquara;93207;Médio;1087144;3/11/1977;M;Médio Completo;Sem formação profissional;Servidor Estatutário;Educador(a) Social;40 horas semanais;10/1/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;38;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
41069097716;410690;4106902;Região Sul;PR;Curitiba;1751907;Metrópole;362770;10/12/1977;F;Fundamental Completo;Sem formação profissional;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;7/20/2015; ; ; ;38;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
33002098082;330020;3300209;Região Sudeste;RJ;Araruama;112008;Grande;955450;12/4/1977;F;Superior Incompleto;Sem formação profissional;Servidor Temporário;Técnico(a) de nível médio;20 horas semanais;1/1/2014; ; ;Serviço de Abordagem Social;38;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
32050097330;320500;3205002;Região Sudeste;ES;Serra;409267;Grande;997299;7/28/1977;F;Fundamental Completo;Sem formação profissional;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Educador(a) Social;40 horas semanais;9/3/2014; ; ; ;38;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
33004597942;330045;3300456;Região Sudeste;RJ;Belford Roxo;469332;Grande;361866;8/9/1977;F;Médio Completo;Sem formação profissional;Comissionado;Apoio administrativo;Maior que 40 horas semanais;5/13/2014;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);Atividades de gestão (administrativo);Outros;38;De 30 a 39 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ;Comissionado; ; ; ; ; ; 
35028098030;350280;3502804;Região Sudeste;SP;Araçatuba;181579;Grande;970253;2/16/1977;F;Médio Completo;Sem formação profissional;Terceirizado;Apoio administrativo;40 horas semanais;7/15/2014;Outros; ; ;38;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35095097312;350950;3509502;Região Sudeste;SP;Campinas;1080113;Metrópole;984179;5/11/1977;F;Fundamental Incompleto;Sem formação profissional;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);Maior que 40 horas semanais;1/8/2013; ; ; ;38;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
43031096754;430310;4303103;Região Sul;RS;Cachoeirinha;118278;Grande;882984;7/12/1977;F;Superior Incompleto;Sem formação profissional;Servidor Estatutário;Educador(a) Social;40 horas semanais;3/18/2014;Serviço de Abordagem Social;Serviço Especializado para Pessoas em Situação de Rua; ;38;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
13547802262;354780;3547809;Região Sudeste;SP;Santo André;676407;Grande;1101968;6/2/1977;F;Fundamental Completo;Sem formação profissional;Outro vínculo não permanente;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;5/9/2015; ; ; ;38;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
23044095900;230440;2304400;Região Nordeste;CE;Fortaleza;2452185;Metrópole;984371;9/20/1977;F;Fundamental Incompleto;Sem formação profissional;Terceirizado;Outros;40 horas semanais;9/1/2014; ; ; ;38;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
43149097804;431490;4314902;Região Sul;RS;Porto Alegre;1409351;Metrópole;730162;8/14/1977;M;Superior Incompleto;Sem formação profissional;Terceirizado;Educador(a) Social;40 horas semanais;3/10/2015;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;38;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
53001097546;530010;5300108;Região Centro-Oeste;DF;Brasília;2570160;Metrópole;1061891;1/20/1977;F;Médio Completo;Sem formação profissional;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Outros;Maior que 40 horas semanais;1/6/2014;Outros; ; ;38;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
53001097546;530010;5300108;Região Centro-Oeste;DF;Brasília;2570160;Metrópole;512663;5/28/1977;M;Fundamental Completo;Sem formação profissional;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Outros;Maior que 40 horas semanais;1/6/2014; ; ; ;38;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
13205303522;320530;3205309;Região Sudeste;ES;Vitória;327801;Grande;648301;5/1/1976;F;Superior Incompleto;Sem formação profissional;Terceirizado;Educador(a) Social;Maior que 40 horas semanais;9/4/2015;Serviço Especializado para Pessoas em Situação de Rua; ;Outros;39;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
41152096128;411520;4115200;Região Sul;PR;Maringá;357077;Grande;834160;7/23/1976;M;Superior Incompleto;Sem formação profissional;Servidor Estatutário;Outros;40 horas semanais;2/1/2012;Outros; ; ;39;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
41281097928;412810;4128104;Região Sul;PR;Umuarama;100676;Grande;973433;4/29/1976;F;Médio Incompleto;Sem formação profissional;Servidor Estatutário;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;3/5/2012; ; ; ;39;De 30 a 39 anos;Nível fundamental;Servidor Estatutário;Nível fundamental; ; ;Servidor Estatutário; ; ; ; ; ; ; ; 
33049094782;330490;3304904;Região Sudeste;RJ;São Gonçalo;999728;Metrópole;996727;6/23/1976;M;Médio Completo;Sem formação profissional;Outro vínculo não permanente;Educador(a) Social;30 horas semanais;6/2/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;39;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
31067097571;310670;3106705;Região Sudeste;MG;Betim;378089;Grande;1036184;8/6/1976;M;Fundamental Incompleto;Sem formação profissional;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;3/3/2014; ; ; ;39;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
26116096538;261160;2611606;Região Nordeste;PE;Recife;1537704;Metrópole;1037824;12/29/1976;F;Fundamental Completo;Sem formação profissional;Terceirizado;Serviços Gerais (limpeza, conservação, motoristas, etc);Maior que 40 horas semanais;10/9/2014; ; ; ;39;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
25040096456;250400;2504009;Região Nordeste;PB;Campina Grande;385213;Grande;1002572;3/1/1976;F;Fundamental Completo;Sem formação profissional;Outro vínculo não permanente;Serviços Gerais (limpeza, conservação, motoristas, etc);30 horas semanais;5/1/2014; ; ; ;39;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
33063096180;330630;3306305;Região Sudeste;RJ;Volta Redonda;257803;Grande;1101659;10/12/1976;F;Superior Incompleto;Sem formação profissional;Sem Vínculo;Estagiário(a);Menor que 20 horas semanais;3/27/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;39;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
33024097276;330240;3302403;Região Sudeste;RJ;Macaé;206728;Grande;725868;7/1/1976;F;Médio Completo;Sem formação profissional;Comissionado;Técnico(a) de nível médio;40 horas semanais;7/13/2012;Serviço de Abordagem Social; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);39;De 30 a 39 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ;Comissionado; ; ; ; ; ; 
33049094782;330490;3304904;Região Sudeste;RJ;São Gonçalo;999728;Metrópole;996797;8/1/1976;M;Médio Completo;Sem formação profissional;Outro vínculo não permanente;Educador(a) Social;30 horas semanais;3/12/2014;Serviço de Abordagem Social; ; ;39;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; 
35225097904;352250;3522505;Região Sudeste;SP;Itapevi;200769;Grande;651806;1/21/1976;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Apoio administrativo;40 horas semanais;8/1/2014;Atividades de gestão (administrativo); ; ;39;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
13547802262;354780;3547809;Região Sudeste;SP;Santo André;676407;Grande;892451;8/10/1976;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Serviços Gerais (limpeza, conservação, motoristas, etc);40 horas semanais;3/8/2013;Outros; ; ;39;De 30 a 39 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ; ; ; ; 
